"_id","_labels","accepted_answer_id","answer_count","body_markdown","creation_date","display_name","injected","is_accepted","link","name","score","synthlabel","title","updated","uuid","view_count","_start","_end","_type","deleted","updated"
"138080","Answer","","","NOTE Since your maximum path length is 20, any query could take a very long time or run out of memory, depending on your data characteristics.

#### Approach 1

This query finds every path of up to length 20 using those 3 relationship types in any direction, and then filters for those in which every type points in the required direction (`Aggregation` must point right, and the others must point left).

    MATCH p=(NodeType1)-[Use|Realisation|Aggregation*..20]-(NodeType2)
    WHERE ALL(i IN RANGE(0, LENGTH(p)-1) WHERE NODES(p)[i] = CASE TYPE(RELATIONSHIPS(p)[i])
      WHEN &#39;Aggregation&#39; THEN
        STARTNODE(RELATIONSHIPS(p)[i])
      ELSE
        ENDNODE(RELATIONSHIPS(p)[i]) END
    )
    RETURN p

#### Approach 2

This may be faster than approach 1.

This query uses the APOC procedure [apoc.path.expandConfig](https//neo4j.com/labs/apoc/4.1/overview/apoc.path/apoc.path.expandConfig/), which has special support for use cases like yours.

    MATCH (nNodeType1)
    CALL apoc.path.expandConfig(n, {
        relationshipFilter &quot;&lt;Use|&lt;Realisation|Aggregation&gt;&quot;,
        labelFilter &quot;&gt;NodeType2&quot;,
        minLevel 1,
        maxLevel 20
    }) YIELD path
    RETURN path","","","","true","https//stackoverflow.com/a/76830433","","0","Answer","Neo4j search for nodes while combining relationship types in different directions?","false","76830433","",,,,,
"138081","Answer","","","This is a fundamentally exponentially hard problem; more input data will result in way more possibilities to check with brute force like approaches.

Therefore I would suggest splitting your approach in two steps

1. Generate a vector representation from your input data. My own search showed that you can pass your string input data to n-gram frunctions to get small chunks of the original string, which you can then pass to a tf-idf function to get an actual vector. Do that for all your input params, make sure that the vectors are always the same length, merge them and put them in a vector database.
2. Execute a vector similarity search inside your vector database to get similar records, which might fulfill your levenshtein-distance requirements. Then check your requirement for every returned element in a brute force like fashion.

This approach should drastically reduce the amount of checks you would have to do, but requires a vector database. I think Neo4j has basic vector capabilities, but I am not sure how good they are. The key aspect is the vector similarity search itself.

Note The n-gram-data to vector step might not be consistent if some n-gram-fragment is not part of another n-gram-result. This might require some testing or more standardization, not sure.","","","","false","https//stackoverflow.com/a/76825869","","0","Answer","Optimized way to create relationship between millions of nodes","false","76825869","",,,,,
"138082","Answer","","","Sub or nested queries usually run faster.Something like ...

    MATCH (p1sample500K) WITH collect(p1) as pp1
    unwind pp1 as x
    call
    {
      with x
      MATCH (p2sample500K)
      WHERE id(x) &lt;id(p2)
    AND (
      apoc.text.levenshteinDistance(x.email, p2.email) + 
      apoc.text.levenshteinDistance(x.phone, p2.phone) + 
      apoc.text.levenshteinDistance(x.mobilephone, p2.mobilephone) +
      apoc.text.levenshteinDistance(x.street, p2.street)) &lt;= $threshold
    MERGE (x)-[SAME_USER500K]-&gt;(p2)
    }

It might run faster with a double nesting?
","","","","false","https//stackoverflow.com/a/76835883","","0","Answer","Optimized way to create relationship between millions of nodes","false","76835883","",,,,,
"138083","Comment","","","","","","","","https//stackoverflow.com/questions/76825661/optimized-way-to-create-relationship-between-millions-of-nodes#comment135442677_76825661","","0","Comment","","false","135442677","",,,,,
"138084","Answer","","","You should

1. Move the `WHERE` clause right under your `MATCH` clause. Currently, your `WHERE` clause is under the `OPTIONAL MATCH` clause, and so the ID filtering is only done after finding the relationships of **all** `MY_LABEL` nodes.
2. Remove the `MY_LABEL` qualification from the `MATCH` clause. If you already get the node by native ID, checking the label is unnecessary; and you are not using indexing.
3. Pass the list of IDs as a [parameter](https//neo4j.com/docs/cypher-manual/current/syntax/parameters/). This will cause the Cypher query planner to run much faster (since the Cypher code will be simple), and once the plan is created it will be cached and reused every time you rerun the query with a new ID list. This also makes your client code simpler and faster as well.

This should be much faster

    query = f&#39;&#39;&#39;
        MATCH 
            (n)
        WHERE 
            ID(n) in $id_list
        OPTIONAL MATCH 
            (n) -- (uOTHER_LABEL) // Won&#39;t always have a neighbor
        RETURN 
            ID(n) as nid, 
            n.feature1,
            u.feature2
    &#39;&#39;&#39;
    resp = graph.run(query, id_list=very_long_list_of_nids)

Also, if the relationships between `MY_LABEL` and `OTHER_LABEL` always flow in one direction, you should consider using a directional relationship pattern (either `--&gt;` or `&lt;--`) in your `OPTIONAL MATCH` clause, especially if your `MY_LABEL` nodes have other kinds of relationships that flow in the opposite direction.","","","","true","https//stackoverflow.com/a/76823335","","2","Answer","Best way to query a large list of nodes in neo4j","false","76823335","",,,,,
"138085","Tag","","","","","","","","https//stackoverflow.com/questions/tagged/jqassistant","jqassistant","","Tag","","false","","",,,,,
"138086","Answer","","","There&#39;s no generic way of matching the client invocations to the providing service endpoints - it&#39;s highly dependent on the programming model of the client. Feign has a declarative model which makes it quite easy to provide the mapping, but there would be nearly no chance to do this if someone used Apache HTTP client constructing resource URLs by doing string concatenation.
Enabling this kind of client-server interaction analysis would add requirements to the programming model used on client side, e.g. to use Feign or OpenAPI contracts. For the latter we&#39;re currently building a scanner which will be available in autumn this year.","","","","true","https//stackoverflow.com/a/76826858","","1","Answer","jQAssistant analysis to find microservices and their clients","false","76826858","",,,,,
"138087","User","","","","","Dirk Mahler","","","","","","User","","false","2912200","",,,,,
"138088","Answer","","","Try this one



    UNWIND custom.test() as id
    MATCH (m Movie) where m.id = id
    RETURN m.title AS title

UNWIND is like a for loop so it will fix your code and will not hang.
Please test it out. ","","","","false","https//stackoverflow.com/a/76787781","","0","Answer","Neo4j APOC custom function hangs when nothing is found","false","76787781","",,,,,
"138089","Answer","","","Change your custom function&#39;s query to this

    OPTIONAL MATCH (mMovie)
    RETURN m.id AS id

If there are no `Movie` nodes, the `OPTIONAL MATCH` will cause `[NULL]` to be returned from your custom function, and your test query will work as expected (i.e., return no results) in that case.

You can test that the custom function works when there are no results by replacing `Movie` with `FooBar` in its query (instead of using `LIMIT 0`).","","","","false","https//stackoverflow.com/a/76789902","","1","Answer","Neo4j APOC custom function hangs when nothing is found","false","76789902","",,,,,
"138090","Answer","","","Although adding `OPTIONAL` to the `MATCH` statement indeed helped to avoid hanging, this approach is only applicable to `MATCH`, not to `CALL`.

I propose a general solution
At the end of the query, we should collect all the results into an array using `COLLECT()` and create the function with the parameter `forceSingle = true`

    CALL apoc.custom.declareFunction(&#39;test(limit  INTEGER)LIST OF INTEGER?&#39;, &#39;
    MATCH (mMovie)
    WITH m.id AS id
    LIMIT $limit
    RETURN COLLECT(id)
    &#39;, true)

Now, calling the function `RETURN custom.test(0) as ids` returns `[{&#39;ids&#39; []}]`.","","","","true","https//stackoverflow.com/a/76807045","","0","Answer","Neo4j APOC custom function hangs when nothing is found","false","76807045","",,,,,
"138091","Comment","","","","","","","","https//stackoverflow.com/questions/76786571/neo4j-apoc-custom-function-hangs-when-nothing-is-found#comment135372113_76786571","","0","Comment","","false","135372113","",,,,,
"138092","Comment","","","","","","","","https//stackoverflow.com/questions/76786571/neo4j-apoc-custom-function-hangs-when-nothing-is-found#comment135376364_76786571","","0","Comment","","false","135376364","",,,,,
"138093","Comment","","","","","","","","https//stackoverflow.com/questions/76786571/neo4j-apoc-custom-function-hangs-when-nothing-is-found#comment135376820_76786571","","0","Comment","","false","135376820","",,,,,
"138094","Tag","","","","","","","","https//stackoverflow.com/questions/tagged/python-3.x","python-3.x","","Tag","","false","","",,,,,
"138095","Tag","","","","","","","","https//stackoverflow.com/questions/tagged/fastapi","fastapi","","Tag","","false","","",,,,,
"138096","Tag","","","","","","","","https//stackoverflow.com/questions/tagged/strawberry-graphql","strawberry-graphql","","Tag","","false","","",,,,,
"138097","Answer","","","You can do this

    MATCH p=(m)-[*]-&gt;(m)
    WHERE ALL(n IN NODES(p) WHERE n.rel_type = &#39;type&#39;)
    RETURN m

#### Neo4j 5.9+

Starting with Neo4j 5.9, you can instead use a [quantified path pattern](https//neo4j.com/docs/cypher-manual/current/patterns/reference/#quantified-path-patterns), which may be more efficient

    MATCH (m WHERE m.rel_type = &#39;type&#39;) (()--&gt;(n WHERE n.rel_type = &#39;type&#39;)){1,} (m)
    RETURN m

The above query specifies the node criteria (`rel_type = &#39;type&#39;`) twice once for the starting node, and once for the endpoint of every `NEXT` relationship (within the quantified path pattern). This way, all the nodes in matching paths are tested once, and only once (except for `m`, which is tested twice).

Finally, to avoid testing `m` twice you can do this

    MATCH (m WHERE m.rel_type = &#39;type&#39;)
    MATCH (m) (()--&gt;(n WHERE m = n OR n.rel_type = &#39;type&#39;)){1,} (m)
    RETURN m

The `MATCH` clause has to be split into 2 clauses here to avoid the error

&gt; From within a quantified path pattern, one may only reference
&gt; variables, that are already bound in a previous `MATCH` clause.

#### Caveat

Using variable-length paths with unlimited upper bounds on the path length can cause you to run out of memory or take a very long time. If possible, you should put an upper bound on your queries.  For example, to place an upper bound of 8, you can use `[*..8]` (in the first query above) or `{1,8}` (in the second).","","","","false","https//stackoverflow.com/a/76784140","","0","Answer","How to write a neo4j cypher query to find closed loop of similar nodes","false","76784140","",,,,,
"138098","Answer","","","You can capture paths as follows

```
MATCH p=(Type1 {id &quot;some_id&quot;})-[*1..2]-()
RETURN p
```","","","","false","https//stackoverflow.com/a/76763864","","0","Answer","Get neighbors of a node that can be reached with n jumps (edges)","false","76763864","",,,,,
"138099","Answer","","","[UPDATED]

To get info on all nodes and relationships up to a specified depth (say, 5), you can use a query like this

    MATCH (Type1 {id &quot;some_id&quot;})-[rs*..5]-&gt;()
    UNWIND rs AS r
    WITH DISTINCT r
    RETURN STARTNODE(r) AS s, r, ENDNODE(r) AS n","","","","true","https//stackoverflow.com/a/76764673","","0","Answer","Get neighbors of a node that can be reached with n jumps (edges)","false","76764673","",,,,,
"138100","Answer","","","In the beginning of your question, you seem to describe the following, where you only want to return paths that follow the green arrow

![follow the green arrow 1][1]

Doing this requires comparing a relationship with a node from a previous iteration. You can do this with a [predicate function](https//neo4j.com/docs/cypher-manual/current/functions/predicate/)

```cypher
MATCH p = (Station {name &#39;A&#39;}) ((n)-[rLINK]-(Station))+
WHERE all(i IN range(0, size(r) - 2) WHERE n[i].name = r[i+1].name)
RETURN p
```

But reading your second query, maybe you meant something more like this

![follow the green arrow 2][2]

In which case this query will work

```cypher
MATCH (a {name &#39;A&#39;})
MATCH p = (a)-[{name a.name}]-&gt;+()
RETURN p
```

As the error message you got suggested, the first node variable `a` needs to be bound in a previous `MATCH` clause.

  [1] https//i.stack.imgur.com/RQ3cV.png
  [2] https//i.stack.imgur.com/yRypc.png","","","","false","https//stackoverflow.com/a/76869049","","0","Answer","Neo4j Traverse Graph of Indefinite Length With Selection Criteria","false","76869049","",,,,,
"138101","Comment","","","","","","","","https//stackoverflow.com/questions/76724911/neo4j-traverse-graph-of-indefinite-length-with-selection-criteria#comment135278443_76724911","","1","Comment","","false","135278443","",,,,,
"138102","Tag","","","","","","","","https//stackoverflow.com/questions/tagged/projection","projection","","Tag","","false","","",,,,,
"138103","Answer","","","First of all, here are some docs on [native projection](https//neo4j.com/docs/graph-data-science/current/management-ops/projections/graph-project/) and [cypher projection](https//neo4j.com/docs/graph-data-science/current/management-ops/projections/graph-project-cypher-projection/). Those terms are only relevant when using the Neo4j [Graph Data Science Library](https//neo4j.com/docs/graph-data-science/current/).

&quot;Native projection&quot; directly uses low-level (&quot;native&quot;) server code to perform fast but inflexible DB operations. You specify desired node labels and relationship types, and &quot;native projection&quot; will put in the projection all nodes with any of the specified labels and all relationships of the specified types connected to those nodes. The code is tuned for this simple use case, and is therefore fast. But you have very little flexibility (for example, you cannot filter nodes by specific property values).

&quot;Cypher projection&quot;, on the other hand, allows you to use Cypher to fully customize how to get the projection, but at the cost of being potentially slower.

","","","","true","https//stackoverflow.com/a/76724396","","0","Answer","Projections in Neo4j","false","76724396","",,,,,
"138104","Answer","","","Thanks to @dirk-mahler. I was able to scan multiple projects with the latest version command line jqassistant 1.12.2. I was using an older version of the jqassistant maven plugin 1.10.1 and it was failing with some weird errors.","","","","true","https//stackoverflow.com/a/76809108","","0","Answer","jQassistant assessment failing with multiple projects","false","76809108","",,,,,
"138105","Comment","","","","","","","","https//stackoverflow.com/questions/76709965/jqassistant-assessment-failing-with-multiple-projects#comment135245975_76709965","","0","Comment","","false","135245975","",,,,,
"138106","Comment","","","","","","","","https//stackoverflow.com/questions/76709965/jqassistant-assessment-failing-with-multiple-projects#comment135254822_76709965","","0","Comment","","false","135254822","",,,,,
"138107","Comment","","","","","","","","https//stackoverflow.com/questions/76709965/jqassistant-assessment-failing-with-multiple-projects#comment135277468_76709965","","0","Comment","","false","135277468","",,,,,
"138108","Comment","","","","","","","","https//stackoverflow.com/questions/76709965/jqassistant-assessment-failing-with-multiple-projects#comment135311385_76709965","","0","Comment","","false","135311385","",,,,,
"138109","Tag","","","","","","","","https//stackoverflow.com/questions/tagged/transactions","transactions","","Tag","","false","","",,,,,
"138110","Answer","","","This is the documentation from py2neo about error handling

    https//py2neo.org/2021.1/errors.html 

 and from neo4j about the status code

     https//neo4j.com/docs/status-codes/current/ 

On you sample code, I would add a try;catch exceptions like below

    from py2neo import Graph,Neo4jError,ClientError,TransientError,DatabaseError 
    
    def process_query(cursor)
        # Some logic would go here to create query 2 from the response of query 1.
        dummy_query = &quot;CREATE (Person {name &#39;John&#39;})&quot;
        return dummy_query
    
    
    # Create link.
    graph = Graph(uri=&quot;bolt//localhost7687/&quot;, auth=(&quot;neo4j&quot;, &quot;admin&quot;))
    try
        # Start transaction.
        tx = graph.begin()
    
        # Run first query.
        cursor1 = tx.run(&quot;MATCH (n) RETURN n&quot;)
    
        # Process data from first query.
        query2 = process_query(cursor1)
    
        # Run second query.
        cursor2 = tx.run(query2)
    
        # Commit the transaction.
        graph.commit(tx)
    
    # based on https//py2neo.org/2021.1/errors.html and https//neo4j.com/docs/status-codes/current/
    except Neo4jError as e
        print(&quot;Neo4j error &quot;, e)
    except ClientError as e
        print(&quot;Client error &quot;, e)
    except TransientError as e
        print(&quot;Transient error &quot;, e) 
    except DatabaseError as e
        print(&quot;Database error &quot;, e) 
    except Excepton as e
        print(&quot;Generic error &quot;, e)
    finally
        print(&#39;Done&#39;)
    # Need logic here on success of final operation.


  [1] https//neo4j.com/docs/status-codes/current/","","","","false","https//stackoverflow.com/a/76706219","","0","Answer","How to check if graph.commit(tx) has updated records in py2neo","false","76706219","",,,,,
"138111","Tag","","","","","","","","https//stackoverflow.com/questions/tagged/odbc","odbc","","Tag","","false","","",,,,,
"138112","Tag","","","","","","","","https//stackoverflow.com/questions/tagged/qliksense","qliksense","","Tag","","false","","",,,,,
"138113","Answer","","","If you want to get back only nodes with no `r{propTrue}`, one option is
```
OPTIONAL MATCH (ftFoo)&lt;-[r{propTrue}]-(bBar)
WITH COLLECT(ID(ft)) as ft_ids
MATCH (fFoo)
WHERE NOT ID(f) IN ft_ids
RETURN DISTINCT (f)
```
Which for sample data
```
MERGE (a1Foo {name &#39;a1&#39;})  
MERGE (a2Foo {name &#39;a2&#39;}) 
MERGE (b1Bar {name &#39;b1&#39;})
MERGE (b2Bar {name &#39;b2&#39;}) 
MERGE (b3Bar {name &#39;b3&#39;}) 
MERGE (a3Foo {name &#39;a3&#39;})  
MERGE (a4Foo {name &#39;a3&#39;})  

MERGE (b1)-[POINTS{proptrue}]-(a1)
MERGE (b2)-[POINTS{proptrue}]-(a1)
MERGE (b3)-[POINTS{propfalse}]-(a2)
MERGE (b1)-[POINTS{propfalse}]-(a2)
MERGE (b2)-[POINTS{propfalse}]-(a3)
MERGE (b1)-[POINTS{proptrue}]-(a3)
```
returns 
```
╒═════════════╕
│&quot;f&quot;          │
╞═════════════╡
│{&quot;name&quot;&quot;a2&quot;}│
├─────────────┤
│{&quot;name&quot;&quot;a4&quot;}│
└─────────────┘
```
It is not clear which relationships and `bars` you want to get back...","","","","false","https//stackoverflow.com/a/76681930","","1","Answer","Retrieve nodes where all relationships match a criteria in neo4j","false","76681930","",,,,,
"138114","Answer","","","This query uses the `EXISTS()` function to avoid having to scan all relationships to every `Foo` node to find the ones of interest. It filters out a `Foo` node as soon as a `true` relationship is found.

    MATCH (fooFoo)
    WHERE NOT EXISTS((foo)&lt;-[{prop true}]-())
    MATCH (foo)&lt;-[r]-(bar)
    RETURN foo, bar, r

*This query also uses a directional r*elationship, to conform to the stated data model.","","","","true","https//stackoverflow.com/a/76682867","","2","Answer","Retrieve nodes where all relationships match a criteria in neo4j","false","76682867","",,,,,
"138115","Answer","","","### Assumptions

 1. The date constraint is applied to all relationships in every path to the specified company (&quot;ABC&quot;).
 2. The end date property does not exist if shares are still currently held.
 3. If an entity sells only a portion of its shares from a given purchase, the end date property is added, the number of shares is reduced to the number sold, and the remaining shares are used to create a new relationship with the same start date. (This is not implemented in my answer, since the use case does not sell any shares).
 4. The date constraint is also enforced when calculating `totalShares` for a company.
 5. A company can hold some of its own shares.
 6. You pass the target date and company name in the [parameters](https//neo4j.com/docs/cypher-manual/current/syntax/parameters/) `$targetDate` and `$company`.

### Data model

I simplified the names in the data model for easier reading

    (Person|Company {name})-[HOLDS {start, end, shares}]-&gt;(Company {name})

### Cypher query
Here is one way to implement your use case

    WITH DATE($targetDate) AS targetDate

    // Find all paths up to length 3 involving the specified company, on the target date.
    MATCH ()-[rsHOLDS*..3]-&gt;(Company {name $company})
    WHERE ALL(r IN rs WHERE r.start &lt;= targetDate AND (r.end IS NULL OR targetDate &lt;= r.end))

    // Collect the distinct HOLD relationships in the paths for each company.
    WITH targetDate, ENDNODE(rs[0]) AS c, COLLECT(DISTINCT rs[0]) AS rels

    // Calculate total number of shares owned by each company in the paths, on the target date
    UNWIND rels AS rel
    WITH c, rels, SUM(rel.shares) AS totalShares

    // Return a company, a shareholder, and the percentage of that company owned by the shareholder on the target date.
    UNWIND rels AS rel
    WITH totalShares, c.name AS company, STARTNODE(rel).name AS holder, SUM(rel.shares) AS shares
    RETURN company, holder, 100.0*shares/totalShares AS pct

### Test data

    CREATE (p1Person {name &#39;John&#39;}),
           (p2Person {name &#39;Dave&#39;}),
           (p3Person {name &#39;Alice&#39;})
    
    CREATE (c1Company {name &#39;Comp1&#39;}),
           (c2Company {name &#39;Comp2&#39;}),
           (c3Company {name &#39;Comp3&#39;}),
           (c4Company {name &#39;ABC&#39;})
    
    CREATE (p1)-[HOLDS {start date(&#39;2018-01-01&#39;), end date(&#39;2022-12-31&#39;), shares 1000}]-&gt;(c1)
    CREATE (c2)-[HOLDS {start date(&#39;2020-01-01&#39;), end date(&#39;2025-12-31&#39;), shares 750}]-&gt;(c1)
    CREATE (p3)-[HOLDS {start date(&#39;2019-01-01&#39;), end date(&#39;2022-12-31&#39;), shares 800}]-&gt;(c3)
    CREATE (c1)-[HOLDS {start date(&#39;2016-07-01&#39;), end date(&#39;2023-12-31&#39;), shares 800}]-&gt;(c4)
    
    // Dave bought 500 shares of Comp1, and later bought 250 more.
    // Then he sold 125 shares from the second batch on &#39;2023-06-30&#39; and still has the remaining 125 shares.
    CREATE (p2)-[HOLDS {start date(&#39;2020-01-01&#39;), end date(&#39;2023-12-31&#39;), shares 500}]-&gt;(c1)
    CREATE (p2)-[HOLDS {start date(&#39;2023-01-01&#39;), end date(&#39;2023-06-30&#39;), shares 125}]-&gt;(c1)
    CREATE (p2)-[HOLDS {start date(&#39;2023-01-01&#39;), shares 125}]-&gt;(c1)
    
    // ABC and Comp2 own shares of each other
    CREATE (c2)-[HOLDS {start date(&#39;2017-01-01&#39;), end date(&#39;2023-12-31&#39;), shares 700}]-&gt;(c4)
    CREATE (c4)-[HOLDS {start date(&#39;2016-07-01&#39;), shares 500}]-&gt;(c2)
    
    // Comp1 holds (and continues to hold) some of its own shares
    CREATE (c1)-[HOLDS {start date(&#39;2021-01-01&#39;), shares 500}]-&gt;(c1)

### Results

  Using `$targetDate` = &quot;2023-07-21&quot;, and `$company` = &quot;ABC&quot;

    ╒═══════╤═══════╤══════════════════╕
    │company│holder │pct               │
    ╞═══════╪═══════╪══════════════════╡
    │&quot;ABC&quot;  │&quot;Comp2&quot;│46.666666666666664│
    ├───────┼───────┼──────────────────┤
    │&quot;ABC&quot;  │&quot;Comp1&quot;│53.333333333333336│
    ├───────┼───────┼──────────────────┤
    │&quot;Comp2&quot;│&quot;ABC&quot;  │100.0             │
    ├───────┼───────┼──────────────────┤
    │&quot;Comp1&quot;│&quot;Comp2&quot;│40.0              │
    ├───────┼───────┼──────────────────┤
    │&quot;Comp1&quot;│&quot;Dave&quot; │33.333333333333336│
    ├───────┼───────┼──────────────────┤
    │&quot;Comp1&quot;│&quot;Comp1&quot;│26.666666666666668│
    └───────┴───────┴──────────────────┘

### Matching graph

Here is a graph of the paths found by the above query&#39;s first `MATCH`/`WHERE` pair.

[![enter image description here][1]][1]

Here is the visualization query (a minor variant of the first 3 clauses of above query)

    WITH DATE($targetDate) AS targetDate
    MATCH (h)-[rsHOLDS*..3]-&gt;(cCompany {name $company})
    WHERE ALL(r IN rs WHERE r.start &lt;= targetDate AND (r.end IS NULL OR targetDate &lt;= r.end))
    RETURN *

  [1] https//i.stack.imgur.com/MbmWe.png","","","","true","https//stackoverflow.com/a/76691823","","1","Answer","Extending layers of nodes in neo4j graph","false","76691823","",,,,,
"138116","Comment","","","","","","","","https//stackoverflow.com/questions/76675398/extending-layers-of-nodes-in-neo4j-graph#comment135207901_76675398","","0","Comment","","false","135207901","",,,,,
"138117","Comment","","","","","","","","https//stackoverflow.com/questions/76675398/extending-layers-of-nodes-in-neo4j-graph#comment135209725_76675398","","0","Comment","","false","135209725","",,,,,
"138118","Tag","","","","","","","","https//stackoverflow.com/questions/tagged/opencypher","opencypher","","Tag","","false","","",,,,,
"138119","Answer","","","Note I have edited the question to better reflect the essence of it. This answer summarizes the learnings from https//github.com/neo4j/neo4j-ogm/issues/951, which is mainly contributed by https//stackoverflow.com/users/2650436/meistermeier

What&#39;s causing the issue is

    @Relationship(type = &quot;HAS_B&quot;)
    val b MutableSet&lt;B&gt; = mutableSetOf&lt;B&gt;()

In order for OGM to go from node entity `A` to relationship entity `HasB`, the `@Relationship` should annotate a variable that directly refers to the relationship entity itself, instead of node entity B (i.e. the node entity it connects A to).

Solution

    @NodeEntity
    data class A(
        @Id val id String? = null,
        @Relationship(type = &quot;HAS_B&quot;)
        var b MutableSet&lt;HasB&gt; = mutableSetOf()
    )
    
    @RelationshipEntity(type = &quot;HAS_B&quot;)
    class HasB @JvmOverloads constructor(
        @Id @GeneratedValue val id Long? = null,
        @StartNode val start A = A(),
        @EndNode val end B = B()
    ) {
        override fun toString() String {
            return &quot;HasB(id=$id, end=$end)&quot;
        }
    }
    
    @NodeEntity
    data class B(
        @Id val id String? = null,
        @Relationship(type = &quot;HAS_C&quot;)
        val c MutableSet&lt;C&gt; = mutableSetOf()
    )
    
    @NodeEntity
    data class C(
        @Id val id String? = null
    )","","","","true","https//stackoverflow.com/a/76682768","","0","Answer","Neo4j OGM How to correctly use @RelationshipEntity to load connected nodes","false","76682768","",,,,,
"138120","Comment","","","","","","","","https//stackoverflow.com/questions/76668155/neo4j-ogm-how-to-correctly-use-relationshipentity-to-load-connected-nodes#comment135181604_76668155","","0","Comment","","false","135181604","",,,,,
"138121","Comment","","","","","","","","https//stackoverflow.com/questions/76668155/neo4j-ogm-how-to-correctly-use-relationshipentity-to-load-connected-nodes#comment135199711_76668155","","0","Comment","","false","135199711","",,,,,
"138122","Answer","","","This is because Spring Data Neo4j needs the return type of a repository method to match whatever object we are extending for the repository itself. For instance, if the ObjectRepo is extending the Neo4jRepository&lt;Object, Long&gt;, then all methods in the repository must return a type of Object. Otherwise, SDN doesn&#39;t know how to map the result. To correct this, you can change the repository to the ExtendedObject and return that subentity.

I&#39;ve created a sample repository showing this with all the instructions to reproduce. https//github.com/JMHReif/extendedobject-not-known-entity-exception 

Also, as a side note, you can use the @ReadOnlyProperty annotation in the ExtendedObject class to ensure that you only read the property and don&#39;t write to it. An example of using that is also included in the Github project above. )","","","","false","https//stackoverflow.com/a/76740709","","0","Answer","&quot;neo4j.com.example.entity.ExtendedObject is not a known entity&quot; when mapping data to ExtendedObject","false","76740709","",,,,,
"138123","Comment","","","","","","","","https//stackoverflow.com/questions/76659774/neo4j-com-example-entity-extendedobject-is-not-a-known-entity-when-mapping-dat#comment135162873_76659774","","0","Comment","","false","135162873","",,,,,
"138124","Comment","","","","","","","","https//stackoverflow.com/questions/76659774/neo4j-com-example-entity-extendedobject-is-not-a-known-entity-when-mapping-dat#comment135169786_76659774","","0","Comment","","false","135169786","",,,,,
"138125","Answer","","","The [graph.names()](https//neo4j.com/docs/cypher-manual/current/functions/graph/#functions-graph-names) function returns the aliases in **lowercase**, which is not documented (but should be).

So, change this line

    UNWIND [g IN graph.names() WHERE g STARTS WITH &#39;socialDb.personP2&#39;] AS g

to this

    UNWIND [g IN graph.names() WHERE g STARTS WITH &#39;socialdb.personp2&#39;] AS g
","","","","false","https//stackoverflow.com/a/76656720","","0","Answer","create two alias of same label for different DB - composite databases","false","76656720","",,,,,
"138126","Answer","","","You just need to concoct a Cypher query that checks both the srcNodeId and the destNodeId for each edge in your list , and see if these fellas match up with any existing node in the database.

Here&#39;s a query that can get this job done

    MATCH (n)
    WHERE NOT (ID(n) IN $srcNodeIds) OR NOT (ID(n) IN $destNodeIds)
    RETURN n

In this query, $srcNodeIds and $destNodeIds are parameters you&#39;ll pass into the query that represent your lists of source node IDs and destination node IDs, respectively. The query is checking if any nodes exist with IDs that are NOT in these lists. Any nodes that are returned from this query would be the unresolved ones , i.e., they exist in your Edge objects but not in the actual database.

Just remember to pass in the srcNodeIds and destNodeIds as parameters when you&#39;re running this query. For instance , in the Neo4j Java driver, it might look something like this

    List&lt;Long&gt; srcNodeIds = edges.stream().map(edge -&gt; edge.srcNodeId).collect(Collectors.toList());
    List&lt;Long&gt; destNodeIds = edges.stream().map(edge -&gt; edge.destNodeId).collect(Collectors.toList());
    
    Session session = driver.session();
    
    Map&lt;String , Object&gt; params = new HashMap&lt;&gt;();
    params.put(&quot;srcNodeIds&quot; , srcNodeIds);
    params.put(&quot;destNodeIds&quot; , destNodeIds);

StatementResult result = session.run(query , params);
Now , keep in mind that this query might take a while if you&#39;ve got a massive graph, because it&#39;s essentially scanning through the whole kit and caboodle.
","","","","false","https//stackoverflow.com/a/76642262","","1","Answer","neo4j cypher to identify unresolved edges","false","76642262","",,,,,
"138127","User","","","","","nail steiger","","","","","","User","","false","22159264","",,,,,
"138128","Answer","","","Assuming `$edges` is a [parameter](https//neo4j.com/docs/cypher-manual/current/syntax/parameters/) with a list of edges

    UNWIND $edges AS e
    OPTIONAL MATCH (src) WHERE ID(src) = e.srcNodeId
    OPTIONAL MATCH (dest) WHERE ID(dest) = e.destNodeId
    RETURN
      e.srcNodeId AS srcNodeId, src IS NOT NULL AS srcExists,
      e.destNodeId AS destNodeId, dest IS NOT NULL AS destExists","","","","false","https//stackoverflow.com/a/76650077","","1","Answer","neo4j cypher to identify unresolved edges","false","76650077","",,,,,
"138129","Answer","","","You can do something like this

    call apoc.load.json(&quot;file/var/lib/neo4j/import/so.json&quot;) YIELD value
    with value.src as tsrc
    unwind(split(tsrc,&#39;,&#39;)) as tempsrc
    create (sSource {srctempsrc})","","","","false","https//stackoverflow.com/a/76637394","","0","Answer","How to split up elements in an array (JSON) and create nodes in neo4j","false","76637394","",,,,,
"138130","Answer","","","This is using foreach command which is similar to unwind.

    call apoc.load.json(&quot;example.json&quot;) YIELD value
    with split(value.src,&#39;,&#39;) as srcs
    foreach (src in srcs | create (src {src src}))

Reference
https//neo4j.com/docs/cypher-manual/current/clauses/foreach/","","","","false","https//stackoverflow.com/a/76637936","","0","Answer","How to split up elements in an array (JSON) and create nodes in neo4j","false","76637936","",,,,,
