"_id","_labels","date","dob","id","injected","name","shortName","stage","synthlabel","updated","year","_start","_end","_type","deleted","minute","minuteOn","penaltyScore","score","type","updated"
,,,,,,,,,,,,"21095","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21092","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20293","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20295","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20307","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20308","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21094","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21090","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20301","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20305","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20296","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21621","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21624","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21620","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21626","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20300","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21617","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21623","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21622","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21625","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21618","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21619","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21616","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20304","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20309","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20938","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20937","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20936","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20939","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22029","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22027","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22022","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22026","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22023","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22033","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22025","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22028","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22024","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22021","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22034","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22031","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22030","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22032","20103","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20441","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20423","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20430","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20432","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20424","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20431","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20436","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20422","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20429","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20440","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20435","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20427","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20434","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20425","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20437","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20433","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20439","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20428","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20426","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20438","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20442","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21326","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20757","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21334","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21330","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21322","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21329","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21333","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21331","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21328","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20759","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21327","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20761","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21323","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21332","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21324","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20760","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21325","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20756","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20763","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20766","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20767","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20986","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20987","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20752","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20758","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20765","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20988","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20985","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20764","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20768","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21738","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21153","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21150","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21147","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21740","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21739","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21741","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21744","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21735","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21737","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21155","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21148","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21743","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21146","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21742","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21736","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21156","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21149","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20754","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20762","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20755","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20753","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21151","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21154","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21158","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21152","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21157","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21488","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21487","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21483","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21482","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21481","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21489","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21486","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21484","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21485","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22124","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22132","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22134","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22126","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22129","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22133","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22135","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22130","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22131","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22128","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22127","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22125","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22123","20104","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20420","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21143","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21145","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21142","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21140","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20963","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20416","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20418","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21144","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20419","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21139","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21141","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20400","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21138","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20407","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20411","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20417","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20414","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20404","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20405","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20406","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20413","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20415","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20409","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20401","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20408","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20410","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20412","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20402","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20403","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20744","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20749","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20748","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20741","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20960","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20738","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20958","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20957","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20740","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20959","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20962","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20961","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21314","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21311","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21309","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21306","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21313","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20739","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21316","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21315","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21308","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21310","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21317","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21235","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21320","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21305","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21318","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21312","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21319","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21307","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21704","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21712","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21701","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21702","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21703","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21708","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21711","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21709","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21706","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21710","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21705","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21707","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20737","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20743","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20751","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20750","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20747","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20745","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20746","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20742","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22103","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22109","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22098","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22100","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22107","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22102","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22105","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22096","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22097","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22099","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22108","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22104","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22101","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22106","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21471","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21474","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21479","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21473","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21476","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21477","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21475","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21472","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21470","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21478","20105","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20494","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21177","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20496","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21174","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20491","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20506","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21178","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21173","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20488","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21180","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21181","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21176","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20505","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21175","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20508","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20499","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21179","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20501","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21017","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20504","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20495","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20500","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20493","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20489","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20502","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20507","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20498","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20492","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20497","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20503","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20490","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22177","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21784","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21787","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22176","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22167","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22169","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21783","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22171","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22168","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22174","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22170","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21780","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22166","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22178","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22175","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22172","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21786","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22179","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"22173","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20796","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20799","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20793","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20789","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20792","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20795","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20790","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20798","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20791","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20800","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20802","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20803","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20787","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20797","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20788","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20794","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20801","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21353","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21356","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21345","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21348","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21349","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21351","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21354","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21357","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21347","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21350","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21352","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21358","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21355","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21346","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21781","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21785","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21782","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21015","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21014","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21016","20106","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21110","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21111","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21102","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21115","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21096","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21107","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21104","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21100","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21109","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21114","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21097","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21108","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21113","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21101","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21099","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20677","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21105","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21103","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21112","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21098","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21106","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20686","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20670","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20676","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20672","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20673","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20669","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20674","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20685","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20683","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20679","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20675","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20682","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20668","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20678","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20684","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20681","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20680","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20687","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"20671","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21631","20107","REPRESENTS","false","","","","","","false"
,,,,,,,,,,,,"21627","20107","REPRESENTS","false","","","","","","false"
